1:1:1	حمٓ	P	INL|
20:3:3	نَّاسِ	N	ROOT:أنس|LEM:ناس|MP|GEN
20:4:1	وَ	P	CONJ|PREF|LEM:و
20:4:2	هُدًى	N	ROOT:هدي|LEM:هُدًى|M|INDEF|NOM
20:5:1	وَ	P	CONJ|PREF|LEM:و
20:5:2	رَحْمَةٌ	N	ROOT:رحم|LEM:رَحْمَة|F|INDEF|NOM
20:6:1	لِّ	P	P|PREF|LEM:ل
20:6:2	قَوْمٍ	N	ROOT:قوم|LEM:قَوْم|M|INDEF|GEN
20:7:1	يُوقِنُ	V	IMPF|VF:4|ROOT:يقن|LEM:يُوقِنُ|3MP|MOOD:IND
20:7:2	ونَ	N	PRON|SUFF|3MP
21:1:1	أَمْ	P	CONJ|LEM:أَم
21:2:1	حَسِبَ	V	PERF|VF:1|ROOT:حسب|LEM:حَسِبَ|3MS
21:3:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
21:4:1	ٱجْتَرَحُ	V	PERF|VF:8|ROOT:جرح|LEM:اجْتَرَحُ|3MP
21:4:2	وا۟	N	PRON|SUFF|3MP
21:5:1	ٱل	P	DET|PREF|LEM:ال
21:5:2	سَّيِّـَٔاتِ	N	ROOT:سوأ|LEM:سَيِّئَة|FP|ACC
21:6:1	أَن	P	SUB|LEM:أَن
21:7:1	نَّجْعَلَ	V	IMPF|VF:1|ROOT:جعل|LEM:جَعَلَ|1P|MOOD:SUBJ
21:7:2	هُمْ	N	PRON|SUFF|3MP
21:8:1	كَ	P	P|PREF|LEM:ك
21:8:2	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
21:9:1	ءَامَنُ	V	PERF|VF:4|ROOT:أمن|LEM:آمَنَ|3MP
21:9:2	وا۟	N	PRON|SUFF|3MP
21:10:1	وَ	P	CONJ|PREF|LEM:و
21:10:2	عَمِلُ	V	PERF|VF:1|ROOT:عمل|LEM:عَمِلَ|3MP
21:10:3	وا۟	N	PRON|SUFF|3MP
21:11:1	ٱل	P	DET|PREF|LEM:ال
21:11:2	صَّٰلِحَٰتِ	N	ACT_PCPL|VF:1|ROOT:صلح|LEM:صالِحَة|FP|GEN
21:12:1	سَوَآءً	N	ROOT:سوي|LEM:سَواء|M|INDEF|ACC
21:13:1	مَّحْيَا	N	ROOT:حيي|LEM:مَحْيا|M|GEN
21:13:2	هُمْ	N	PRON|SUFF|3MP
21:14:1	وَ	P	CONJ|PREF|LEM:و
21:14:2	مَمَاتُ	N	ROOT:موت|LEM:مَمات|M|NOM
21:14:3	هُمْ	N	PRON|SUFF|3MP
21:15:1	سَآءَ	V	PERF|VF:1|ROOT:سوأ|LEM:ساءَ|3MS
21:16:1	مَا	N	REL|LEM:ما
21:17:1	يَحْكُمُ	V	IMPF|VF:1|ROOT:حكم|LEM:حَكَمَ|3MP|MOOD:IND
21:17:2	ونَ	N	PRON|SUFF|3MP
22:1:1	وَ	P	CONJ|PREF|LEM:و
22:1:2	خَلَقَ	V	PERF|VF:1|ROOT:خلق|LEM:خَلَقَ|3MS
22:2:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
22:3:1	ٱل	P	DET|PREF|LEM:ال
22:3:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|ACC
22:4:1	وَ	P	CONJ|PREF|LEM:و
22:4:2	ٱلْ	P	DET|PREF|LEM:ال
22:4:3	أَرْضَ	N	ROOT:أرض|LEM:أَرْض|F|ACC
22:5:1	بِ	P	P|PREF|LEM:ب
22:5:2	ٱلْ	P	DET|PREF|LEM:ال
22:5:3	حَقِّ	N	ROOT:حقق|LEM:حَقّ|M|GEN
22:6:1	وَ	P	CONJ|PREF|LEM:و
22:6:2	لِ	P	PRP|PREF|LEM:ل
22:6:3	تُجْزَىٰ	V	IMPF|VF:1|PASS|ROOT:جزي|LEM:جَزَى|3FS|MOOD:SUBJ
22:7:1	كُلُّ	N	ROOT:كلل|LEM:كُلّ|M|NOM
22:8:1	نَفْسٍۭ	N	ROOT:نفس|LEM:نَفْس|FS|INDEF|GEN
22:9:1	بِ	P	P|PREF|LEM:ب
22:9:2	مَا	N	REL|LEM:ما
22:10:1	كَسَبَتْ	V	PERF|VF:1|ROOT:كسب|LEM:كَسَبَ|3FS
22:11:1	وَ	P	CONJ|PREF|LEM:و
22:11:2	هُمْ	N	PRON|3MP
22:12:1	لَا	P	NEG|LEM:لا
22:13:1	يُظْلَمُ	V	IMPF|VF:1|PASS|ROOT:ظلم|LEM:ظَلَمَ|3MP|MOOD:JUS
22:13:2	ونَ	N	PRON|SUFF|3MP
23:1:1	أَ	N	INTG|PREF|LEM:أ
23:1:2	فَ	P	SUP|PREF|LEM:ف
23:1:3	رَءَيْ	V	PERF|VF:1|ROOT:رأي|LEM:رَأَى|2MS
23:1:4	تَ	N	PRON|SUFF|2MS
23:2:1	مَنِ	N	REL|LEM:مَن
23:3:1	ٱتَّخَذَ	V	PERF|VF:8|ROOT:أخذ|LEM:اتَّخَذَ|3MS
23:4:1	إِلَٰهَ	N	ROOT:أله|LEM:إِلٰه|MS|ACC
23:4:2	هُۥ	N	PRON|SUFF|3MS
23:5:1	هَوَىٰ	N	ROOT:هوي|LEM:هَواء|M|ACC
23:5:2	هُ	N	PRON|SUFF|3MS
23:6:1	وَ	P	CONJ|PREF|LEM:و
23:6:2	أَضَلَّ	V	PERF|VF:4|ROOT:ضلل|LEM:أَضَلَّ|3MS
23:6:3	هُ	N	PRON|SUFF|3MS
23:7:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
23:8:1	عَلَىٰ	P	P|LEM:عَلَى
23:9:1	عِلْمٍ	N	ROOT:علم|LEM:عِلْم|M|INDEF|GEN
23:10:1	وَ	P	CONJ|PREF|LEM:و
23:10:2	خَتَمَ	V	PERF|VF:1|ROOT:ختم|LEM:خَتَمَ|3MS
23:11:1	عَلَىٰ	P	P|LEM:عَلَى
23:12:1	سَمْعِ	N	ROOT:سمع|LEM:سَمْع|M|GEN
23:12:2	هِۦ	N	PRON|SUFF|3MS
23:13:1	وَ	P	CONJ|PREF|LEM:و
23:13:2	قَلْبِ	N	ROOT:قلب|LEM:قَلْب|FS|GEN
23:13:3	هِۦ	N	PRON|SUFF|3MS
23:14:1	وَ	P	CONJ|PREF|LEM:و
23:14:2	جَعَلَ	V	PERF|VF:1|ROOT:جعل|LEM:جَعَلَ|3MS
23:15:1	عَلَىٰ	P	P|LEM:عَلَى
23:16:1	بَصَرِ	N	ROOT:بصر|LEM:بَصَر|M|GEN
23:16:2	هِۦ	N	PRON|SUFF|3MS
23:17:1	غِشَٰوَةً	N	ROOT:غشو|LEM:غِشاوَة|F|INDEF|ACC
23:18:1	فَ	P	REM|PREF|LEM:ف
23:18:2	مَن	N	REL|LEM:مَن
23:19:1	يَهْدِي	V	IMPF|VF:1|ROOT:هدي|LEM:هَدَى|3MS|MOOD:IND
23:19:2	هِ	N	PRON|SUFF|3MS
23:20:1	مِنۢ	P	P|LEM:مِن
23:21:1	بَعْدِ	N	ROOT:بعد|LEM:بَعْد|GEN
23:22:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
23:23:1	أَ	N	INTG|PREF|LEM:أ
23:23:2	فَ	P	SUP|PREF|LEM:ف
23:23:3	لَا	P	NEG|LEM:لا
23:24:1	تَذَكَّرُ	V	IMPF|VF:5|ROOT:ذكر|LEM:تَذَكَّرَ|2MP|MOOD:IND
23:24:2	ونَ	N	PRON|SUFF|2MP
24:1:1	وَ	P	CONJ|PREF|LEM:و
24:1:2	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
24:1:3	وا۟	N	PRON|SUFF|3MP
24:2:1	مَا	P	NEG|LEM:ما
24:3:1	هِىَ	N	PRON|3FS
24:4:1	إِلَّا	P	RES|LEM:إِلّا
24:5:1	حَيَاتُ	N	ROOT:حيي|LEM:حَياة|F|NOM
24:5:2	نَا	N	PRON|SUFF|1P
24:6:1	ٱل	P	DET|PREF|LEM:ال
24:6:2	دُّنْيَا	N	ROOT:دنو|LEM:دُنْيا|FS|NOM|ADJ
24:7:1	نَمُوتُ	V	IMPF|VF:1|ROOT:موت|LEM:ماتَ|1P|MOOD:IND
24:8:1	وَ	P	CONJ|PREF|LEM:و
24:8:2	نَحْيَا	V	IMPF|VF:1|ROOT:حيي|LEM:حَىَّ|1P|MOOD:SUBJ
24:9:1	وَ	P	CONJ|PREF|LEM:و
24:9:2	مَا	P	NEG|LEM:ما
24:10:1	يُهْلِكُ	V	IMPF|VF:4|ROOT:هلك|LEM:أَهْلَكَ|3MS|MOOD:IND
24:10:2	نَآ	N	PRON|SUFF|1P
24:11:1	إِلَّا	P	RES|LEM:إِلّا
24:12:1	ٱل	P	DET|PREF|LEM:ال
24:12:2	دَّهْرُ	N	ROOT:دهر|LEM:دَهْر|M|NOM
24:13:1	وَ	P	CONJ|PREF|LEM:و
24:13:2	مَا	P	NEG|LEM:ما
24:14:1	لَ	P	P|PREF|LEM:ل
24:14:2	هُم	N	PRON|3MP
24:15:1	بِ	P	P|PREF|LEM:ب
24:15:2	ذَٰ	N	DEM|LEM:ذا|MS
24:15:3	لِ	P	DIST|SUFF|LEM:ل
24:15:4	كَ	P	ADDR|SUFF|M
24:16:1	مِنْ	P	P|LEM:مِن
24:17:1	عِلْمٍ	N	ROOT:علم|LEM:عِلْم|M|INDEF|GEN
24:18:1	إِنْ	P	NEG|LEM:إِن
24:19:1	هُمْ	N	PRON|3MP
24:20:1	إِلَّا	P	RES|LEM:إِلّا
24:21:1	يَظُنُّ	V	IMPF|VF:1|ROOT:ظنن|LEM:ظَنَّ|3MP|MOOD:IND
24:21:2	ونَ	N	PRON|SUFF|3MP
25:1:1	وَ	P	CONJ|PREF|LEM:و
25:1:2	إِذَا	N	T|LEM:إِذا
25:2:1	تُتْلَىٰ	V	IMPF|VF:1|PASS|ROOT:تلو|LEM:تَلَى|3FS|MOOD:IND
25:3:1	عَلَيْ	P	P|LEM:عَلَى
25:3:2	هِمْ	N	PRON|SUFF|3MP
25:4:1	ءَايَٰتُ	N	ROOT:أيي|LEM:آيَة|FP|NOM
25:4:2	نَا	N	PRON|SUFF|1P
25:5:1	بَيِّنَٰتٍ	N	ROOT:بين|LEM:بَيِّنَة|FP|INDEF|GEN|ADJ
25:6:1	مَّا	P	NEG|LEM:ما
25:7:1	كَانَ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MS
25:8:1	حُجَّتَ	N	ROOT:حجج|LEM:حُجَّة|F|ACC
25:8:2	هُمْ	N	PRON|SUFF|3MP
25:9:1	إِلَّآ	P	RES|LEM:إِلّا
25:10:1	أَن	P	SUB|LEM:أَن
25:11:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
25:11:2	وا۟	N	PRON|SUFF|3MP
25:12:1	ٱئْتُ	V	IMPV|VF:1|ROOT:أتي|LEM:أَتَى|2MP
25:12:2	وا۟	N	PRON|SUFF|2MP
25:13:1	بِ	P	P|PREF|LEM:ب
25:13:2	ـَٔابَآئِ	N	ROOT:أبو|LEM:آباء|MP|GEN
25:13:3	نَآ	N	PRON|SUFF|1P
25:14:1	إِن	P	COND|LEM:إِن
25:15:1	كُن	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MP
25:15:2	تُمْ	N	PRON|SUFF|2MP
25:16:1	صَٰدِقِينَ	N	ACT_PCPL|VF:1|ROOT:صدق|LEM:صادِق|MP|ACC
26:1:1	قُلِ	V	IMPV|VF:1|ROOT:قول|LEM:قالَ|2MS
26:2:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
26:3:1	يُحْيِي	V	IMPF|VF:4|ROOT:حيي|LEM:أَحْيا|3MS|MOOD:IND
26:3:2	كُمْ	N	PRON|SUFF|2MP
26:4:1	ثُمَّ	P	CONJ|LEM:ثُمّ
26:5:1	يُمِيتُ	V	IMPF|VF:4|ROOT:موت|LEM:أَماتَ|3MS|MOOD:IND
26:5:2	كُمْ	N	PRON|SUFF|2MP
26:6:1	ثُمَّ	P	CONJ|LEM:ثُمّ
26:7:1	يَجْمَعُ	V	IMPF|VF:1|ROOT:جمع|LEM:جَمَعَ|3MS|MOOD:IND
26:7:2	كُمْ	N	PRON|SUFF|2MP
26:8:1	إِلَىٰ	P	P|LEM:إِلَى
26:9:1	يَوْمِ	N	ROOT:يوم|LEM:يَوْم|M|GEN
26:10:1	ٱلْ	P	DET|PREF|LEM:ال
26:10:2	قِيَٰمَةِ	N	ROOT:قوم|LEM:قِيامَة|F|GEN
26:11:1	لَا	P	NEG|LEM:لا
26:12:1	رَيْبَ	N	ROOT:ريب|LEM:رَيْب|M|ACC
26:13:1	فِي	P	P|LEM:فِي
26:13:2	هِ	N	PRON|SUFF|3MS
26:14:1	وَ	P	CONJ|PREF|LEM:و
26:14:2	لَٰكِنَّ	P	ACC|LEM:لٰكِنّ|FAM:إِنّ
26:15:1	أَكْثَرَ	N	ROOT:كثر|LEM:أَكْثَر|MS|ACC
26:16:1	ٱل	P	DET|PREF|LEM:ال
26:16:2	نَّاسِ	N	ROOT:أنس|LEM:ناس|MP|GEN
26:17:1	لَا	P	NEG|LEM:لا
26:18:1	يَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|3MP|MOOD:IND
26:18:2	ونَ	N	PRON|SUFF|3MP
27:1:1	وَ	P	CONJ|PREF|LEM:و
27:1:2	لِ	P	P|PREF|LEM:ل
27:1:3	لَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
27:2:1	مُلْكُ	N	ROOT:ملك|LEM:مُلْك|M|NOM
27:3:1	ٱل	P	DET|PREF|LEM:ال
27:3:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|GEN
27:4:1	وَ	P	CONJ|PREF|LEM:و
27:4:2	ٱلْ	P	DET|PREF|LEM:ال
27:4:3	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
27:5:1	وَ	P	CONJ|PREF|LEM:و
27:5:2	يَوْمَ	N	ROOT:يوم|LEM:يَوْم|M|ACC
27:6:1	تَقُومُ	V	IMPF|VF:1|ROOT:قوم|LEM:قامَ|3FS|MOOD:IND
27:7:1	ٱل	P	DET|PREF|LEM:ال
27:7:2	سَّاعَةُ	N	ROOT:سوع|LEM:ساعَة|F|NOM
27:8:1	يَوْمَ	N	T|ROOT:يوم|LEM:يَوْم
27:8:2	ئِذٍ	N	T|LEM:إِذ
27:9:1	يَخْسَرُ	V	IMPF|VF:1|ROOT:خسر|LEM:خَسِرَ|3MS|MOOD:IND
27:10:1	ٱلْ	P	DET|PREF|LEM:ال
27:10:2	مُبْطِلُونَ	N	ACT_PCPL|VF:4|ROOT:بطل|LEM:مُبْطِل|MP|NOM
28:1:1	وَ	P	CONJ|PREF|LEM:و
28:1:2	تَرَىٰ	V	IMPF|VF:1|ROOT:رأي|LEM:رَأَى|2MS|MOOD:IND
28:2:1	كُلَّ	N	ROOT:كلل|LEM:كُلّ|M|ACC
28:3:1	أُمَّةٍ	N	ROOT:أمم|LEM:أُمَّة|FS|INDEF|GEN
28:4:1	جَاثِيَةً	N	ACT_PCPL|VF:1|ROOT:جثو|LEM:جاثِيَة|F|INDEF|ACC
28:5:1	كُلُّ	N	ROOT:كلل|LEM:كُلّ|M|NOM
28:6:1	أُمَّةٍ	N	ROOT:أمم|LEM:أُمَّة|FS|INDEF|GEN
28:7:1	تُدْعَىٰٓ	V	IMPF|VF:1|PASS|ROOT:دعو|LEM:دَعا|3FS|MOOD:IND
28:8:1	إِلَىٰ	P	P|LEM:إِلَى
28:9:1	كِتَٰبِ	N	ROOT:كتب|LEM:كِتاب|M|GEN
28:9:2	هَا	N	PRON|SUFF|3FS
28:10:1	ٱلْ	P	DET|PREF|LEM:ال
28:10:2	يَوْمَ	N	ROOT:يوم|LEM:يَوْم|M|ACC
28:11:1	تُجْزَ	V	IMPF|VF:1|PASS|ROOT:جزي|LEM:جَزَى|2MP|MOOD:IND
28:11:2	وْنَ	N	PRON|SUFF|2MP
28:12:1	مَا	N	REL|LEM:ما
28:13:1	كُن	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MP
28:13:2	تُمْ	N	PRON|SUFF|2MP
28:14:1	تَعْمَلُ	V	IMPF|VF:1|ROOT:عمل|LEM:عَمِلَ|2MP|MOOD:IND
28:14:2	ونَ	N	PRON|SUFF|2MP
29:1:1	هَٰ	P	ATT|PREF|LEM:ه
29:1:2	ذَا	N	DEM|LEM:ذا|MS
29:2:1	كِتَٰبُ	N	ROOT:كتب|LEM:كِتاب|M|NOM
29:2:2	نَا	N	PRON|SUFF|1P
29:3:1	يَنطِقُ	V	IMPF|VF:1|ROOT:نطق|LEM:يَنطِقُ|3MS|MOOD:IND
29:4:1	عَلَيْ	P	P|LEM:عَلَى
29:4:2	كُم	N	PRON|SUFF|2MP
29:5:1	بِ	P	P|PREF|LEM:ب
29:5:2	ٱلْ	P	DET|PREF|LEM:ال
29:5:3	حَقِّ	N	ROOT:حقق|LEM:حَقّ|M|GEN
29:6:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
29:6:2	ا	N	PRON|SUFF|1P
29:7:1	كُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|1P
29:7:2	نَّا	N	PRON|SUFF|1P
29:8:1	نَسْتَنسِخُ	V	IMPF|VF:10|ROOT:نسخ|LEM:نَسْتَنسِخُ|1P|MOOD:IND
29:9:1	مَا	N	REL|LEM:ما
29:10:1	كُن	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MP
29:10:2	تُمْ	N	PRON|SUFF|2MP
29:11:1	تَعْمَلُ	V	IMPF|VF:1|ROOT:عمل|LEM:عَمِلَ|2MP|MOOD:IND
29:11:2	ونَ	N	PRON|SUFF|2MP
30:1:1	فَ	P	REM|PREF|LEM:ف
30:1:2	أَمَّا	P	EXL|LEM:أَمّا
30:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
30:3:1	ءَامَنُ	V	PERF|VF:4|ROOT:أمن|LEM:آمَنَ|3MP
30:3:2	وا۟	N	PRON|SUFF|3MP
30:4:1	وَ	P	CONJ|PREF|LEM:و
30:4:2	عَمِلُ	V	PERF|VF:1|ROOT:عمل|LEM:عَمِلَ|3MP
30:4:3	وا۟	N	PRON|SUFF|3MP
30:5:1	ٱل	P	DET|PREF|LEM:ال
30:5:2	صَّٰلِحَٰتِ	N	ACT_PCPL|VF:1|ROOT:صلح|LEM:صالِحَة|FP|GEN
30:6:1	فَ	P	REM|PREF|LEM:ف
30:6:2	يُدْخِلُ	V	IMPF|VF:4|ROOT:دخل|LEM:أُدْخِلَ|3MS|MOOD:IND
30:6:3	هُمْ	N	PRON|SUFF|3MP
30:7:1	رَبُّ	N	ROOT:ربب|LEM:رَبّ|M|NOM
30:7:2	هُمْ	N	PRON|SUFF|3MP
30:8:1	فِى	P	P|LEM:فِي
30:9:1	رَحْمَتِ	N	ROOT:رحم|LEM:رَحْمَة|F|GEN
30:9:2	هِۦ	N	PRON|SUFF|3MS
30:10:1	ذَٰ	N	DEM|LEM:ذا|MS
30:10:2	لِ	P	DIST|SUFF|LEM:ل
30:10:3	كَ	P	ADDR|SUFF|M
30:11:1	هُوَ	N	PRON|3MS
30:12:1	ٱلْ	P	DET|PREF|LEM:ال
30:12:2	فَوْزُ	N	ROOT:فوز|LEM:فَوْز|M|NOM
30:13:1	ٱلْ	P	DET|PREF|LEM:ال
30:13:2	مُبِينُ	N	ACT_PCPL|VF:4|ROOT:بين|LEM:مُبِين|M|NOM|ADJ
31:1:1	وَ	P	CONJ|PREF|LEM:و
31:1:2	أَمَّا	P	EXL|LEM:أَمّا
31:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
31:3:1	كَفَرُ	V	PERF|VF:1|ROOT:كفر|LEM:كَفَرَ|3MP
31:3:2	وٓا۟	N	PRON|SUFF|3MP
31:4:1	أَ	N	INTG|PREF|LEM:أ
31:4:2	فَ	P	SUP|PREF|LEM:ف
31:4:3	لَمْ	P	NEG|LEM:لَم
31:5:1	تَكُنْ	V	IMPF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3FS|MOOD:JUS
31:6:1	ءَايَٰتِ	N	ROOT:أيي|LEM:آيَة|FP|NOM
31:6:2	ى	N	PRON|SUFF|1S
31:7:1	تُتْلَىٰ	V	IMPF|VF:1|PASS|ROOT:تلو|LEM:تَلَى|3FS|MOOD:IND
31:8:1	عَلَيْ	P	P|LEM:عَلَى
31:8:2	كُمْ	N	PRON|SUFF|2MP
31:9:1	فَ	P	REM|PREF|LEM:ف
31:9:2	ٱسْتَكْبَرْ	V	PERF|VF:10|ROOT:كبر|LEM:اسْتَكْبَرَ|2MP
31:9:3	تُمْ	N	PRON|SUFF|2MP
31:10:1	وَ	P	CONJ|PREF|LEM:و
31:10:2	كُن	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MP
31:10:3	تُمْ	N	PRON|SUFF|2MP
31:11:1	قَوْمًا	N	ROOT:قوم|LEM:قَوْم|M|INDEF|ACC
31:12:1	مُّجْرِمِينَ	N	ACT_PCPL|VF:4|ROOT:جرم|LEM:مُجْرِم|MP|ACC|ADJ
32:1:1	وَ	P	CONJ|PREF|LEM:و
32:1:2	إِذَا	N	T|LEM:إِذا
32:2:1	قِيلَ	V	PERF|VF:1|PASS|ROOT:قول|LEM:قالَ|3MS
32:3:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
32:4:1	وَعْدَ	N	ROOT:وعد|LEM:وَعْد|M|ACC
32:5:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
32:6:1	حَقٌّ	N	ROOT:حقق|LEM:حَقّ|M|INDEF|NOM
32:7:1	وَ	P	CONJ|PREF|LEM:و
32:7:2	ٱل	P	DET|PREF|LEM:ال
32:7:3	سَّاعَةُ	N	ROOT:سوع|LEM:ساعَة|F|NOM
32:8:1	لَا	P	NEG|LEM:لا
32:9:1	رَيْبَ	N	ROOT:ريب|LEM:رَيْب|M|ACC
32:10:1	فِي	P	P|LEM:فِي
32:10:2	هَا	N	PRON|SUFF|3FS
32:11:1	قُلْ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|2MP
32:11:2	تُم	N	PRON|SUFF|2MP
32:12:1	مَّا	P	NEG|LEM:ما
32:13:1	نَدْرِى	V	IMPF|VF:1|ROOT:دري|LEM:تَدْرِي|1P|MOOD:IND
32:14:1	مَا	N	REL|LEM:ما
32:15:1	ٱل	P	DET|PREF|LEM:ال
32:15:2	سَّاعَةُ	N	ROOT:سوع|LEM:ساعَة|F|NOM
32:16:1	إِن	P	NEG|LEM:إِن
32:17:1	نَّظُنُّ	V	IMPF|VF:1|ROOT:ظنن|LEM:ظَنَّ|1P|MOOD:IND
32:18:1	إِلَّا	P	RES|LEM:إِلّا
32:19:1	ظَنًّا	N	ROOT:ظنن|LEM:ظَنّ|M|INDEF|ACC
32:20:1	وَ	P	CONJ|PREF|LEM:و
32:20:2	مَا	P	NEG|LEM:ما
32:21:1	نَحْنُ	N	PRON|1P
32:22:1	بِ	P	P|PREF|LEM:ب
32:22:2	مُسْتَيْقِنِينَ	N	ACT_PCPL|VF:10|ROOT:يقن|LEM:مُسْتَيْقِن|MP|GEN
33:1:1	وَ	P	CONJ|PREF|LEM:و
33:1:2	بَدَا	V	PERF|VF:1|ROOT:بدو|LEM:بَدا|3MS
33:2:1	لَ	P	P|PREF|LEM:ل
33:2:2	هُمْ	N	PRON|3MP
33:3:1	سَيِّـَٔاتُ	N	ROOT:سوأ|LEM:سَيِّئَة|FP|NOM
33:4:1	مَا	N	REL|LEM:ما
33:5:1	عَمِلُ	V	PERF|VF:1|ROOT:عمل|LEM:عَمِلَ|3MP
33:5:2	وا۟	N	PRON|SUFF|3MP
33:6:1	وَ	P	CONJ|PREF|LEM:و
33:6:2	حَاقَ	V	PERF|VF:1|ROOT:حيق|LEM:حاقَ|3MS
33:7:1	بِ	P	P|PREF|LEM:ب
33:7:2	هِم	N	PRON|3MP
33:8:1	مَّا	N	REL|LEM:ما
33:9:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
33:9:2	وا۟	N	PRON|SUFF|3MP
33:10:1	بِ	P	P|PREF|LEM:ب
33:10:2	هِۦ	N	PRON|3MS
33:11:1	يَسْتَهْزِءُ	V	IMPF|VF:10|ROOT:هزأ|LEM:اسْتُهْزِئَ|3MP|MOOD:IND
33:11:2	ونَ	N	PRON|SUFF|3MP
34:1:1	وَ	P	CONJ|PREF|LEM:و
34:1:2	قِيلَ	V	PERF|VF:1|PASS|ROOT:قول|LEM:قالَ|3MS
34:2:1	ٱلْ	P	DET|PREF|LEM:ال
34:2:2	يَوْمَ	N	T|ROOT:يوم|LEM:يَوْم|M|ACC
34:3:1	نَنسَىٰ	V	IMPF|VF:1|ROOT:نسي|LEM:نَسِيَ|1P|MOOD:SUBJ
34:3:2	كُمْ	N	PRON|SUFF|2MP
34:4:1	كَ	P	P|PREF|LEM:ك
34:4:2	مَا	P	SUB|LEM:ما
34:5:1	نَسِي	V	PERF|VF:1|ROOT:نسي|LEM:نَسِيَ|2MP
34:5:2	تُمْ	N	PRON|SUFF|2MP
34:6:1	لِقَآءَ	N	VN|VF:3|ROOT:لقي|LEM:لِقاء|M|ACC
34:7:1	يَوْمِ	N	ROOT:يوم|LEM:يَوْم|M|GEN
34:7:2	كُمْ	N	PRON|SUFF|2MP
34:8:1	هَٰ	P	ATT|PREF|LEM:ه
34:8:2	ذَا	N	DEM|LEM:ذا|MS
34:9:1	وَ	P	CONJ|PREF|LEM:و
34:9:2	مَأْوَىٰ	N	ROOT:أوي|LEM:مَأْوَى|M|GEN
34:9:3	كُمُ	N	PRON|SUFF|2MP
34:10:1	ٱل	P	DET|PREF|LEM:ال
34:10:2	نَّارُ	N	ROOT:نور|LEM:نار|F|NOM
34:11:1	وَ	P	CONJ|PREF|LEM:و
34:11:2	مَا	P	NEG|LEM:ما
34:12:1	لَ	P	P|PREF|LEM:ل
34:12:2	كُم	N	PRON|2MP
34:13:1	مِّن	P	P|LEM:مِن
34:14:1	نَّٰصِرِينَ	N	ACT_PCPL|VF:1|ROOT:نصر|LEM:ناصِر|MP|GEN
35:1:1	ذَٰ	N	DEM|LEM:ذا|MS
35:1:2	لِ	P	DIST|SUFF|LEM:ل
35:1:3	كُم	P	ADDR|SUFF|MP
35:2:1	بِ	P	P|PREF|LEM:ب
35:2:2	أَنَّ	P	ACC|LEM:أَنّ|FAM:إِنّ
35:2:3	كُمُ	N	PRON|SUFF|2MP
35:3:1	ٱتَّخَذْ	V	PERF|VF:8|ROOT:أخذ|LEM:اتَّخَذَ|2MP
35:3:2	تُمْ	N	PRON|SUFF|2MP
35:4:1	ءَايَٰتِ	N	ROOT:أيي|LEM:آيَة|FP|GEN
35:5:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
35:6:1	هُزُوًا	N	ROOT:هزأ|LEM:هُزُو|M|INDEF|ACC
35:7:1	وَ	P	CONJ|PREF|LEM:و
35:7:2	غَرَّتْ	V	PERF|VF:1|ROOT:غرر|LEM:غَرَّ|3FS
35:7:3	كُمُ	N	PRON|SUFF|2MP
35:8:1	ٱلْ	P	DET|PREF|LEM:ال
35:8:2	حَيَوٰةُ	N	ROOT:حيي|LEM:حَياة|F|NOM
35:9:1	ٱل	P	DET|PREF|LEM:ال
35:9:2	دُّنْيَا	N	ROOT:دنو|LEM:دُنْيا|FS|NOM|ADJ
