1:1:1	الٓمٓصٓ	P	INL|
100:15:1	عَلَىٰ	P	P|LEM:عَلَى
100:16:1	قُلُوبِ	N	ROOT:قلب|LEM:قَلْب|FP|GEN
100:16:2	هِمْ	N	PRON|SUFF|3MP
100:17:1	فَ	P	REM|PREF|LEM:ف
100:17:2	هُمْ	N	PRON|3MP
100:18:1	لَا	P	NEG|LEM:لا
100:19:1	يَسْمَعُ	V	IMPF|VF:1|ROOT:سمع|LEM:سَمِعَ|3MP|MOOD:IND
100:19:2	ونَ	N	PRON|SUFF|3MP
101:1:1	تِ	N	DEM|LEM:ذا|FS
101:1:2	لْ	P	DIST|SUFF|LEM:ل
101:1:3	كَ	P	ADDR|SUFF|M
101:2:1	ٱلْ	P	DET|PREF|LEM:ال
101:2:2	قُرَىٰ	N	ROOT:قري|LEM:قَرْيَة|P|NOM
101:3:1	نَقُصُّ	V	IMPF|VF:1|ROOT:قصص|LEM:قَصَّ|1P|MOOD:IND
101:4:1	عَلَيْ	P	P|LEM:عَلَى
101:4:2	كَ	N	PRON|SUFF|2MS
101:5:1	مِنْ	P	P|LEM:مِن
101:6:1	أَنۢبَآئِ	N	ROOT:نبأ|LEM:نَبَأ|MP|GEN
101:6:2	هَا	N	PRON|SUFF|3FS
101:7:1	وَ	P	REM|PREF|LEM:و
101:7:2	لَ	P	EMPH|PREF|LEM:ل
101:7:3	قَدْ	P	CERT|LEM:قَد
101:8:1	جَآءَتْ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|3FS
101:8:2	هُمْ	N	PRON|SUFF|3MP
101:9:1	رُسُلُ	N	ROOT:رسل|LEM:رَسُول|MP|NOM
101:9:2	هُم	N	PRON|SUFF|3MP
101:10:1	بِ	P	P|PREF|LEM:ب
101:10:2	ٱلْ	P	DET|PREF|LEM:ال
101:10:3	بَيِّنَٰتِ	N	ROOT:بين|LEM:بَيِّنَة|FP|GEN
101:11:1	فَ	P	REM|PREF|LEM:ف
101:11:2	مَا	P	NEG|LEM:ما
101:12:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
101:12:2	وا۟	N	PRON|SUFF|3MP
101:13:1	لِ	P	PRP|PREF|LEM:ل
101:13:2	يُؤْمِنُ	V	IMPF|VF:4|ROOT:أمن|LEM:آمَنَ|3MP|MOOD:SUBJ
101:13:3	وا۟	N	PRON|SUFF|3MP
101:14:1	بِ	P	P|PREF|LEM:ب
101:14:2	مَا	N	REL|LEM:ما
101:15:1	كَذَّبُ	V	PERF|VF:2|ROOT:كذب|LEM:كَذَّبَ|3MP
101:15:2	وا۟	N	PRON|SUFF|3MP
101:16:1	مِن	P	P|LEM:مِن
101:17:1	قَبْلُ	N	ROOT:قبل|LEM:قَبْل|GEN
101:18:1	كَ	P	P|PREF|LEM:ك
101:18:2	ذَٰ	N	DEM|LEM:ذا|MS
101:18:3	لِ	P	DIST|SUFF|LEM:ل
101:18:4	كَ	P	ADDR|SUFF|M
101:19:1	يَطْبَعُ	V	IMPF|VF:1|ROOT:طبع|LEM:طَبَعَ|3MS|MOOD:IND
101:20:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
101:21:1	عَلَىٰ	P	P|LEM:عَلَى
101:22:1	قُلُوبِ	N	ROOT:قلب|LEM:قَلْب|FP|GEN
101:23:1	ٱلْ	P	DET|PREF|LEM:ال
101:23:2	كَٰفِرِينَ	N	ACT_PCPL|VF:1|ROOT:كفر|LEM:كافِر|MP|GEN
102:1:1	وَ	P	REM|PREF|LEM:و
102:1:2	مَا	P	NEG|LEM:ما
102:2:1	وَجَدْ	V	PERF|VF:1|ROOT:وجد|LEM:وَجَدَ|1P
102:2:2	نَا	N	PRON|SUFF|1P
102:3:1	لِ	P	P|PREF|LEM:ل
102:3:2	أَكْثَرِ	N	ROOT:كثر|LEM:أَكْثَر|MS|GEN
102:3:3	هِم	N	PRON|SUFF|3MP
102:4:1	مِّنْ	P	P|LEM:مِن
102:5:1	عَهْدٍ	N	ROOT:عهد|LEM:عَهْد|M|INDEF|GEN
102:6:1	وَ	P	REM|PREF|LEM:و
102:6:2	إِن	P	COND|LEM:إِن
102:7:1	وَجَدْ	V	PERF|VF:1|ROOT:وجد|LEM:وَجَدَ|1P
102:7:2	نَآ	N	PRON|SUFF|1P
102:8:1	أَكْثَرَ	N	ROOT:كثر|LEM:أَكْثَر|MS|ACC
102:8:2	هُمْ	N	PRON|SUFF|3MP
102:9:1	لَ	P	EMPH|PREF|LEM:ل
102:9:2	فَٰسِقِينَ	N	ACT_PCPL|VF:1|ROOT:فسق|LEM:فاسِق|MP|ACC
103:1:1	ثُمَّ	P	CONJ|LEM:ثُمّ
103:2:1	بَعَثْ	V	PERF|VF:1|ROOT:بعث|LEM:بَعَثَ|1P
103:2:2	نَا	N	PRON|SUFF|1P
103:3:1	مِنۢ	P	P|LEM:مِن
103:4:1	بَعْدِ	N	ROOT:بعد|LEM:بَعْد|GEN
103:4:2	هِم	N	PRON|SUFF|3MP
103:5:1	مُّوسَىٰ	N	PN|LEM:مُوسَى|M|ACC
103:6:1	بِ	P	P|PREF|LEM:ب
103:6:2	ـَٔايَٰتِ	N	ROOT:أيي|LEM:آيَة|FP|GEN
103:6:3	نَآ	N	PRON|SUFF|1P
103:7:1	إِلَىٰ	P	P|LEM:إِلَى
103:8:1	فِرْعَوْنَ	N	PN|LEM:فِرْعَوْن|M|GEN
103:9:1	وَ	P	CONJ|PREF|LEM:و
103:9:2	مَلَإِي۟	N	ROOT:ملأ|LEM:مَلَأ|M|GEN
103:9:3	هِۦ	N	PRON|SUFF|3MS
103:10:1	فَ	P	REM|PREF|LEM:ف
103:10:2	ظَلَمُ	V	PERF|VF:1|ROOT:ظلم|LEM:ظَلَمَ|3MP
103:10:3	وا۟	N	PRON|SUFF|3MP
103:11:1	بِ	P	P|PREF|LEM:ب
103:11:2	هَا	N	PRON|3FS
103:12:1	فَ	P	REM|PREF|LEM:ف
103:12:2	ٱنظُرْ	V	IMPV|VF:1|ROOT:نظر|LEM:نَظَرَ|2MS
103:13:1	كَيْفَ	N	ROOT:كيف|LEM:كَيْف
103:14:1	كَانَ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MS
103:15:1	عَٰقِبَةُ	N	ROOT:عقب|LEM:عاقِبَة|F|NOM
103:16:1	ٱلْ	P	DET|PREF|LEM:ال
103:16:2	مُفْسِدِينَ	N	ACT_PCPL|VF:4|ROOT:فسد|LEM:مُفْسِد|MP|GEN
104:1:1	وَ	P	CONJ|PREF|LEM:و
104:1:2	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
104:2:1	مُوسَىٰ	N	PN|LEM:مُوسَى|M|NOM
104:3:1	يَٰ	P	VOC|PREF|LEM:ي
104:3:2	فِرْعَوْنُ	N	PN|LEM:فِرْعَوْن|M|ACC
104:4:1	إِنِّ	P	ACC|LEM:إِنّ|FAM:إِنّ
104:4:2	ى	N	PRON|SUFF|1S
104:5:1	رَسُولٌ	N	ROOT:رسل|LEM:رَسُول|M|INDEF|NOM
104:6:1	مِّن	P	P|LEM:مِن
104:7:1	رَّبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
104:8:1	ٱلْ	P	DET|PREF|LEM:ال
104:8:2	عَٰلَمِينَ	N	ROOT:علم|LEM:عالَم|MP|GEN
105:1:1	حَقِيقٌ	N	ROOT:حقق|LEM:حَقِيق|MS|INDEF|NOM
105:2:1	عَلَىٰٓ	P	P|LEM:عَلَى
105:3:1	أَن	P	SUB|LEM:أَن
105:4:1	لَّآ	P	NEG|LEM:لا
105:5:1	أَقُولَ	V	IMPF|VF:1|ROOT:قول|LEM:قالَ|1S|MOOD:SUBJ
105:6:1	عَلَى	P	P|LEM:عَلَى
105:7:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
105:8:1	إِلَّا	P	RES|LEM:إِلّا
105:9:1	ٱلْ	P	DET|PREF|LEM:ال
105:9:2	حَقَّ	N	ROOT:حقق|LEM:حَقّ|M|ACC
105:10:1	قَدْ	P	CERT|LEM:قَد
105:11:1	جِئْ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|1S
105:11:2	تُ	N	PRON|SUFF|1S
105:11:3	كُم	N	PRON|SUFF|2MP
105:12:1	بِ	P	P|PREF|LEM:ب
105:12:2	بَيِّنَةٍ	N	ROOT:بين|LEM:بَيِّنَة|FS|INDEF|GEN
105:13:1	مِّن	P	P|LEM:مِن
105:14:1	رَّبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
105:14:2	كُمْ	N	PRON|SUFF|2MP
105:15:1	فَ	P	CAUS|PREF|LEM:ف
105:15:2	أَرْسِلْ	V	IMPV|VF:4|ROOT:رسل|LEM:أَرْسَلَ|2MS
105:16:1	مَعِ	N	LOC|LEM:مَع|ACC
105:16:2	ىَ	N	PRON|SUFF|1S
105:17:1	بَنِىٓ	N	ROOT:بني|LEM:بُنَىّ|MP|ACC
105:18:1	إِسْرَٰٓءِيلَ	N	PN|LEM:إِسْرائِيل|GEN
106:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
106:2:1	إِن	P	COND|LEM:إِن
106:3:1	كُن	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MS
106:3:2	تَ	N	PRON|SUFF|2MS
106:4:1	جِئْ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|2MS
106:4:2	تَ	N	PRON|SUFF|2MS
106:5:1	بِ	P	P|PREF|LEM:ب
106:5:2	ـَٔايَةٍ	N	ROOT:أيي|LEM:آيَة|FS|INDEF|GEN
106:6:1	فَ	P	RSLT|PREF|LEM:ف
106:6:2	أْتِ	V	IMPV|VF:1|ROOT:أتي|LEM:أَتَى|2MS
106:7:1	بِ	P	P|PREF|LEM:ب
106:7:2	هَآ	N	PRON|3FS
106:8:1	إِن	P	COND|LEM:إِن
106:9:1	كُن	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MS
106:9:2	تَ	N	PRON|SUFF|2MS
106:10:1	مِنَ	P	P|LEM:مِن
106:11:1	ٱل	P	DET|PREF|LEM:ال
106:11:2	صَّٰدِقِينَ	N	ACT_PCPL|VF:1|ROOT:صدق|LEM:صادِق|MP|GEN
107:1:1	فَ	P	REM|PREF|LEM:ف
107:1:2	أَلْقَىٰ	V	PERF|VF:4|ROOT:لقي|LEM:أَلْقَى|3MS
107:2:1	عَصَا	N	ROOT:عصو|LEM:عَصا|M|ACC
107:2:2	هُ	N	PRON|SUFF|3MS
107:3:1	فَ	P	CONJ|PREF|LEM:ف
107:3:2	إِذَا	P	SUR|LEM:إِذا
107:4:1	هِىَ	N	PRON|3FS
107:5:1	ثُعْبَانٌ	N	ROOT:ثعب|LEM:ثُعْبان|M|INDEF|NOM
107:6:1	مُّبِينٌ	N	ACT_PCPL|VF:4|ROOT:بين|LEM:مُبِين|M|INDEF|NOM|ADJ
108:1:1	وَ	P	REM|PREF|LEM:و
108:1:2	نَزَعَ	V	PERF|VF:1|ROOT:نزع|LEM:نَزَعَ|3MS
108:2:1	يَدَ	N	ROOT:يدي|LEM:يَد|FS|ACC
108:2:2	هُۥ	N	PRON|SUFF|3MS
108:3:1	فَ	P	CONJ|PREF|LEM:ف
108:3:2	إِذَا	P	SUR|LEM:إِذا
108:4:1	هِىَ	N	PRON|3FS
108:5:1	بَيْضَآءُ	N	ROOT:بيض|LEM:أَبْيَض|FS|NOM
108:6:1	لِ	P	P|PREF|LEM:ل
108:6:2	ل	P	DET|PREF|LEM:ال
108:6:3	نَّٰظِرِينَ	N	ACT_PCPL|VF:1|ROOT:نظر|LEM:ناظِر|MP|GEN
109:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
109:2:1	ٱلْ	P	DET|PREF|LEM:ال
109:2:2	مَلَأُ	N	ROOT:ملأ|LEM:مَلَأ|M|NOM
109:3:1	مِن	P	P|LEM:مِن
109:4:1	قَوْمِ	N	ROOT:قوم|LEM:قَوْم|M|GEN
109:5:1	فِرْعَوْنَ	N	PN|LEM:فِرْعَوْن|M|GEN
109:6:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
109:7:1	هَٰ	P	ATT|PREF|LEM:ه
109:7:2	ذَا	N	DEM|LEM:ذا|MS
109:8:1	لَ	P	EMPH|PREF|LEM:ل
109:8:2	سَٰحِرٌ	N	ACT_PCPL|VF:1|ROOT:سحر|LEM:ساحِر|M|INDEF|NOM
109:9:1	عَلِيمٌ	N	ROOT:علم|LEM:عَلِيم|MS|INDEF|NOM|ADJ
110:1:1	يُرِيدُ	V	IMPF|VF:4|ROOT:رود|LEM:أَرادَ|3MS|MOOD:IND
110:2:1	أَن	P	SUB|LEM:أَن
110:3:1	يُخْرِجَ	V	IMPF|VF:4|ROOT:خرج|LEM:أَخْرَجَ|3MS|MOOD:SUBJ
110:3:2	كُم	N	PRON|SUFF|2MP
110:4:1	مِّنْ	P	P|LEM:مِن
110:5:1	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
110:5:2	كُمْ	N	PRON|SUFF|2MP
110:6:1	فَ	P	REM|PREF|LEM:ف
110:6:2	مَاذَا	N	INTG|LEM:ماذا
110:7:1	تَأْمُرُ	V	IMPF|VF:1|ROOT:أمر|LEM:أَمَرَ|2MP|MOOD:IND
110:7:2	ونَ	N	PRON|SUFF|2MP
111:1:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
111:1:2	وٓا۟	N	PRON|SUFF|3MP
111:2:1	أَرْجِ	V	IMPV|VF:4|ROOT:رجو|LEM:تُرْجِي|2MS
111:2:2	هْ	N	PRON|SUFF|3MS
111:3:1	وَ	P	CONJ|PREF|LEM:و
111:3:2	أَخَا	N	ROOT:أخو|LEM:أَخ|MS|ACC
111:3:3	هُ	N	PRON|SUFF|3MS
111:4:1	وَ	P	CONJ|PREF|LEM:و
111:4:2	أَرْسِلْ	V	IMPV|VF:4|ROOT:رسل|LEM:أَرْسَلَ|2MS
111:5:1	فِى	P	P|LEM:فِي
111:6:1	ٱلْ	P	DET|PREF|LEM:ال
111:6:2	مَدَآئِنِ	N	ROOT:مدن|LEM:مَدائِن|MP|GEN
111:7:1	حَٰشِرِينَ	N	ACT_PCPL|VF:1|ROOT:حشر|LEM:حاشِر|MP|ACC
112:1:1	يَأْتُ	V	IMPF|VF:1|ROOT:أتي|LEM:أَتَى|3MP|MOOD:JUS
112:1:2	و	N	PRON|SUFF|3MP
112:1:3	كَ	N	PRON|SUFF|2MS
112:2:1	بِ	P	P|PREF|LEM:ب
112:2:2	كُلِّ	N	ROOT:كلل|LEM:كُلّ|M|GEN
112:3:1	سَٰحِرٍ	N	ACT_PCPL|VF:1|ROOT:سحر|LEM:ساحِر|M|INDEF|GEN
112:4:1	عَلِيمٍ	N	ROOT:علم|LEM:عَلِيم|MS|INDEF|GEN|ADJ
113:1:1	وَ	P	REM|PREF|LEM:و
113:1:2	جَآءَ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|3MS
113:2:1	ٱل	P	DET|PREF|LEM:ال
113:2:2	سَّحَرَةُ	N	ACT_PCPL|VF:1|ROOT:سحر|LEM:ساحِر|MP|NOM
113:3:1	فِرْعَوْنَ	N	PN|LEM:فِرْعَوْن|M|ACC
113:4:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
113:4:2	وٓا۟	N	PRON|SUFF|3MP
113:5:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
113:6:1	لَ	P	P|PREF|LEM:ل
113:6:2	نَا	N	PRON|1P
113:7:1	لَ	P	EMPH|PREF|LEM:ل
113:7:2	أَجْرًا	N	ROOT:أجر|LEM:أَجْر|M|INDEF|ACC
113:8:1	إِن	P	COND|LEM:إِن
113:9:1	كُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|1P
113:9:2	نَّا	N	PRON|SUFF|1P
113:10:1	نَحْنُ	N	PRON|1P
113:11:1	ٱلْ	P	DET|PREF|LEM:ال
113:11:2	غَٰلِبِينَ	N	ACT_PCPL|VF:1|ROOT:غلب|LEM:غالِب|MP|ACC
114:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
114:2:1	نَعَمْ	P	ANS|LEM:نَعَم
114:3:1	وَ	P	CONJ|PREF|LEM:و
114:3:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
114:3:3	كُمْ	N	PRON|SUFF|2MP
114:4:1	لَ	P	EMPH|PREF|LEM:ل
114:4:2	مِنَ	P	P|LEM:مِن
114:5:1	ٱلْ	P	DET|PREF|LEM:ال
114:5:2	مُقَرَّبِينَ	N	PASS_PCPL|VF:2|ROOT:قرب|LEM:مُقَرَّب|MP|GEN
115:1:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
115:1:2	وا۟	N	PRON|SUFF|3MP
115:2:1	يَٰ	P	VOC|PREF|LEM:ي
115:2:2	مُوسَىٰٓ	N	PN|LEM:مُوسَى|M|NOM
115:3:1	إِمَّآ	P	EXL|LEM:إِمّا
115:4:1	أَن	P	SUB|LEM:أَن
115:5:1	تُلْقِىَ	V	IMPF|VF:4|ROOT:لقي|LEM:أَلْقَى|2MS|MOOD:SUBJ
115:6:1	وَ	P	CONJ|PREF|LEM:و
115:6:2	إِمَّآ	P	EXL|LEM:إِمّا
115:7:1	أَن	P	SUB|LEM:أَن
115:8:1	نَّكُونَ	V	IMPF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|1P|MOOD:SUBJ
115:9:1	نَحْنُ	N	PRON|1P
115:10:1	ٱلْ	P	DET|PREF|LEM:ال
115:10:2	مُلْقِينَ	N	ACT_PCPL|VF:4|ROOT:لقي|LEM:مُلْقي|MP|ACC
116:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
116:2:1	أَلْقُ	V	IMPV|VF:4|ROOT:لقي|LEM:أَلْقَى|2MP
116:2:2	وا۟	N	PRON|SUFF|2MP
116:3:1	فَ	P	REM|PREF|LEM:ف
116:3:2	لَمَّآ	N	T|LEM:لَمّا
116:4:1	أَلْقَ	V	PERF|VF:4|ROOT:لقي|LEM:أَلْقَى|3MP
116:4:2	وْا۟	N	PRON|SUFF|3MP
116:5:1	سَحَرُ	V	PERF|VF:1|ROOT:سحر|LEM:سَحَرُ|3MP
116:5:2	وٓا۟	N	PRON|SUFF|3MP
116:6:1	أَعْيُنَ	N	ROOT:عين|LEM:عَيْن|FP|ACC
116:7:1	ٱل	P	DET|PREF|LEM:ال
116:7:2	نَّاسِ	N	ROOT:أنس|LEM:ناس|MP|GEN
116:8:1	وَ	P	CONJ|PREF|LEM:و
116:8:2	ٱسْتَرْهَبُ	V	PERF|VF:10|ROOT:رهب|LEM:اسْتَرْهَبُ|3MP
116:8:3	و	N	PRON|SUFF|3MP
116:8:4	هُمْ	N	PRON|SUFF|3MP
116:9:1	وَ	P	CONJ|PREF|LEM:و
116:9:2	جَآءُ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|3MP
116:9:3	و	N	PRON|SUFF|3MP
116:10:1	بِ	P	P|PREF|LEM:ب
116:10:2	سِحْرٍ	N	ROOT:سحر|LEM:سِحْر|M|INDEF|GEN
116:11:1	عَظِيمٍ	N	ROOT:عظم|LEM:عَظِيم|MS|INDEF|GEN|ADJ
117:1:1	وَ	P	CONJ|PREF|LEM:و
117:1:2	أَوْحَيْ	V	PERF|VF:4|ROOT:وحي|LEM:أَوْحَى|1P
117:1:3	نَآ	N	PRON|SUFF|1P
117:2:1	إِلَىٰ	P	P|LEM:إِلَى
117:3:1	مُوسَىٰٓ	N	PN|LEM:مُوسَى|M|GEN
117:4:1	أَنْ	P	INT|LEM:أَن
117:5:1	أَلْقِ	V	IMPV|VF:4|ROOT:لقي|LEM:أَلْقَى|2MS
117:6:1	عَصَا	N	ROOT:عصو|LEM:عَصا|NOM
117:6:2	كَ	N	PRON|SUFF|2MS
117:7:1	فَ	P	REM|PREF|LEM:ف
117:7:2	إِذَا	P	SUR|LEM:إِذا
117:8:1	هِىَ	N	PRON|3FS
117:9:1	تَلْقَفُ	V	IMPF|VF:1|ROOT:لقف|LEM:تَلْقَفُ|3FS|MOOD:IND
117:10:1	مَا	N	REL|LEM:ما
117:11:1	يَأْفِكُ	V	IMPF|VF:1|ROOT:أفك|LEM:أُفِكَ|3MP|MOOD:IND
117:11:2	ونَ	N	PRON|SUFF|3MP
118:1:1	فَ	P	REM|PREF|LEM:ف
118:1:2	وَقَعَ	V	PERF|VF:1|ROOT:وقع|LEM:وَقَعَ|3MS
118:2:1	ٱلْ	P	DET|PREF|LEM:ال
118:2:2	حَقُّ	N	ROOT:حقق|LEM:حَقّ|M|NOM
118:3:1	وَ	P	CONJ|PREF|LEM:و
118:3:2	بَطَلَ	V	PERF|VF:1|ROOT:بطل|LEM:بَطَلَ|3MS
118:4:1	مَا	N	REL|LEM:ما
118:5:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
118:5:2	وا۟	N	PRON|SUFF|3MP
118:6:1	يَعْمَلُ	V	IMPF|VF:1|ROOT:عمل|LEM:عَمِلَ|3MP|MOOD:IND
118:6:2	ونَ	N	PRON|SUFF|3MP
119:1:1	فَ	P	REM|PREF|LEM:ف
119:1:2	غُلِبُ	V	PERF|VF:1|PASS|ROOT:غلب|LEM:غَلَبُ|3MP
119:1:3	وا۟	N	PRON|SUFF|3MP
119:2:1	هُنَا	N	T|LEM:هُنالِك
119:2:2	لِ	P	DIST|SUFF|LEM:ل
119:2:3	كَ	P	ADDR|SUFF|M
119:3:1	وَ	P	CONJ|PREF|LEM:و
119:3:2	ٱنقَلَبُ	V	PERF|VF:7|ROOT:قلب|LEM:انقَلَبَ|3MP
119:3:3	وا۟	N	PRON|SUFF|3MP
119:4:1	صَٰغِرِينَ	N	ACT_PCPL|VF:1|ROOT:صغر|LEM:صاغِر|MP|ACC
120:1:1	وَ	P	CONJ|PREF|LEM:و
120:1:2	أُلْقِىَ	V	PERF|VF:4|PASS|ROOT:لقي|LEM:أَلْقَى|3MS
120:2:1	ٱل	P	DET|PREF|LEM:ال
120:2:2	سَّحَرَةُ	N	ACT_PCPL|VF:1|ROOT:سحر|LEM:ساحِر|MP|NOM
120:3:1	سَٰجِدِينَ	N	ACT_PCPL|VF:1|ROOT:سجد|LEM:ساجِد|MP|ACC
121:1:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
121:1:2	وٓا۟	N	PRON|SUFF|3MP
121:2:1	ءَامَ	V	PERF|VF:4|ROOT:أمن|LEM:آمَنَ|1P
121:2:2	نَّا	N	PRON|SUFF|1P
121:3:1	بِ	P	P|PREF|LEM:ب
121:3:2	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
121:4:1	ٱلْ	P	DET|PREF|LEM:ال
121:4:2	عَٰلَمِينَ	N	ROOT:علم|LEM:عالَم|MP|GEN
122:1:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
122:2:1	مُوسَىٰ	N	PN|LEM:مُوسَى|M|GEN
122:3:1	وَ	P	CONJ|PREF|LEM:و
122:3:2	هَٰرُونَ	N	PN|LEM:هارُون|M|GEN
123:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
123:2:1	فِرْعَوْنُ	N	PN|LEM:فِرْعَوْن|M|NOM
123:3:1	ءَامَن	V	PERF|VF:4|ROOT:أمن|LEM:آمَنَ|2MP
123:3:2	تُم	N	PRON|SUFF|2MP
123:4:1	بِ	P	P|PREF|LEM:ب
123:4:2	هِۦ	N	PRON|3MS
123:5:1	قَبْلَ	N	T|ROOT:قبل|LEM:قَبْل|ACC
123:6:1	أَنْ	P	SUB|LEM:أَن
123:7:1	ءَاذَنَ	V	IMPF|VF:1|ROOT:أذن|LEM:أَذِنَ|1S|MOOD:SUBJ
123:8:1	لَ	P	P|PREF|LEM:ل
123:8:2	كُمْ	N	PRON|2MP
123:9:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
123:10:1	هَٰ	P	ATT|PREF|LEM:ه
123:10:2	ذَا	N	DEM|LEM:ذا|MS
123:11:1	لَ	P	EMPH|PREF|LEM:ل
123:11:2	مَكْرٌ	N	ROOT:مكر|LEM:مَكْر|M|INDEF|NOM
123:12:1	مَّكَرْ	V	PERF|VF:1|ROOT:مكر|LEM:مَكَرَ|2MP
123:12:2	تُمُو	N	PRON|SUFF|2MP
123:12:3	هُ	N	PRON|SUFF|3MS
123:13:1	فِى	P	P|LEM:فِي
123:14:1	ٱلْ	P	DET|PREF|LEM:ال
123:14:2	مَدِينَةِ	N	ROOT:مدن|LEM:مَدِينَة|F|GEN
123:15:1	لِ	P	PRP|PREF|LEM:ل
123:15:2	تُخْرِجُ	V	IMPF|VF:4|ROOT:خرج|LEM:أَخْرَجَ|2MP|MOOD:SUBJ
123:15:3	وا۟	N	PRON|SUFF|2MP
123:16:1	مِنْ	P	P|LEM:مِن
123:16:2	هَآ	N	PRON|SUFF|3FS
123:17:1	أَهْلَ	N	ROOT:أهل|LEM:أَهْل|M|ACC
123:17:2	هَا	N	PRON|SUFF|3FS
123:18:1	فَ	P	REM|PREF|LEM:ف
123:18:2	سَوْفَ	P	FUT|LEM:سَوْف
123:19:1	تَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|2MP|MOOD:IND
123:19:2	ونَ	N	PRON|SUFF|2MP
124:1:1	لَ	P	EMPH|PREF|LEM:ل
124:1:2	أُقَطِّعَ	V	IMPF|VF:2|ROOT:قطع|LEM:قَطَّعَ|1S|MOOD:IND
124:1:3	نَّ	P	EMPH|SUFF|LEM:ن
124:2:1	أَيْدِيَ	N	ROOT:يدي|LEM:يَد|FP|ACC
124:2:2	كُمْ	N	PRON|SUFF|2MP
124:3:1	وَ	P	CONJ|PREF|LEM:و
124:3:2	أَرْجُلَ	N	ROOT:رجل|LEM:رِجْل|FP|ACC
124:3:3	كُم	N	PRON|SUFF|2MP
124:4:1	مِّنْ	P	P|LEM:مِن
124:5:1	خِلَٰفٍ	N	ROOT:خلف|LEM:خِلاف|M|INDEF|GEN
124:6:1	ثُمَّ	P	CONJ|LEM:ثُمّ
124:7:1	لَ	P	EMPH|PREF|LEM:ل
124:7:2	أُصَلِّبَ	V	IMPF|VF:2|ROOT:صلب|LEM:يُصَلَّبُ|1S|MOOD:IND
124:7:3	نَّ	P	EMPH|SUFF|LEM:ن
124:7:4	كُمْ	N	PRON|SUFF|2MP
124:8:1	أَجْمَعِينَ	N	ROOT:جمع|LEM:أَجْمَع|MP|ACC
125:1:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
125:1:2	وٓا۟	N	PRON|SUFF|3MP
125:2:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
125:2:2	آ	N	PRON|SUFF|1P
125:3:1	إِلَىٰ	P	P|LEM:إِلَى
125:4:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
125:4:2	نَا	N	PRON|SUFF|1P
125:5:1	مُنقَلِبُونَ	N	ACT_PCPL|VF:7|ROOT:قلب|LEM:مُنقَلِب|MP|NOM
126:1:1	وَ	P	REM|PREF|LEM:و
126:1:2	مَا	P	NEG|LEM:ما
126:2:1	تَنقِمُ	V	IMPF|VF:1|ROOT:نقم|LEM:نَقَمُ|2MS|MOOD:IND
126:3:1	مِنَّ	P	P|LEM:مِن
126:3:2	آ	N	PRON|SUFF|1P
126:4:1	إِلَّآ	P	EXP|LEM:إِلّا
